merchant_website_id,merchant_id,merchant_website_url,is_default,is_active,created_by,updated_by,created_at,updated_at,sort_updated_at
95b80250-facb-44f4-a01b-441debbd5247,b3042670-fdbd-46fc-8e12-747ad53a94c9,https://www.mukhayoga.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,b87a085e-db6d-4710-8638-4672426c8eab,2018-07-27 17:35:29+00,2022-06-07 15:34:14+00,2022-06-06 21:59:19+00
1efcda2c-ab47-48cb-8a57-e38ca30ae946,56c2f970-a60d-4704-bcd8-51f6562682a0,https://www.lonewolfdist.com/,true,true,,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2018-04-25 17:24:17+00,2022-06-07 16:24:42+00,2022-06-07 16:24:42+00
d91a6c4c-8a6f-4543-a943-b691d6f0d98c,da88ee6d-e074-4755-adbd-588fadcddf0a,https://www.toguardshop.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2021-08-16 06:23:31+00,2022-06-07 19:56:09+00,2022-06-07 19:56:09+00
809207c3-0c8e-400d-9145-1b785cf83b04,c8993bee-6f31-473d-b747-c1cd00c7b1ce,https://aloha-collection.com,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,100681b2-eac9-4e16-bcfe-aab26842181a,2022-06-07 21:32:19+00,2022-06-07 21:32:19+00,2022-06-07 21:32:19+00
22394234-ec36-4b75-9193-e80226769bbe,1ceea942-db9f-4df1-9138-7257c37a61bc,https://www.velowavebikes.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-08 04:12:39+00,2022-06-08 04:12:39+00,2022-06-08 04:12:39+00
48e29c9a-e724-4e19-81c1-3697d26f27f3,991755fa-0476-4b77-aa5c-9aaecd46fc30,https://usetemper.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-08 15:08:19+00,2022-06-08 15:08:19+00,2022-06-08 15:08:19+00
0dc2423e-ce88-43bc-af69-8ddfd2f5d00e,7d578d23-5142-4068-9684-3bb10e82f3d7,https://stage2.ortlieb.netz98.org/,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-08 18:03:08+00,2022-06-08 18:03:08+00,2022-06-08 18:03:08+00
71489808-3d4c-4f75-a44b-34e6808cc3f5,b4c0da78-8e40-4bfb-adca-a30982bde03d,https://northtac.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-08 21:02:36+00,2022-06-08 21:02:36+00,2022-06-08 21:02:36+00
b87189da-ddbc-44d0-a701-b1b9eabd1ee2,af8df68c-7820-424a-ae34-8acd97c9211c,https://Trinityforce.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-08 21:13:43+00,2022-06-08 21:13:43+00,2022-06-08 21:13:43+00
1be3c868-909c-441d-86a7-2f0781f18be3,639993b2-3795-42ac-a2f9-f02734ea9998,https://www.velowavebikes.com/,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2022-06-08 23:17:27+00,2022-06-08 23:17:27+00,2022-06-08 23:17:27+00
6479d8bf-d664-4aff-8b73-f6f6963a654e,f1901707-4c43-4a07-9c5c-c73939685d9f,https://insurednomads.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-09 02:58:29+00,2022-06-09 02:58:29+00,2022-06-09 02:58:29+00
fe7f1c6c-76a0-4646-a0cc-a08e4053f491,7ce2b26f-e36f-4ffd-88d3-0cdc2d24fae1,https://Trinityforce.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-09 03:00:23+00,2022-06-09 03:00:23+00,2022-06-09 03:00:23+00
1964d37a-c8c4-4e70-aa98-013fc73eb897,de141369-8a06-4e7c-91e1-ba78ec68402b,https://www.flyfishfood.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2022-06-09 18:50:30+00,2022-06-09 18:50:30+00,2022-06-09 18:50:30+00
67d550c4-ff58-480d-8c10-7d7fb414f89e,17f799c7-4992-4fd9-967f-e58eb3bca157,https://Seychelle.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2022-06-09 19:48:56+00,2022-06-09 19:48:56+00,2022-06-09 19:48:56+00
0b30b017-f0de-4917-afb1-199c180f453d,c62f9356-86bf-4748-85b7-e57c60655f5d,https://verykul.com,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,2022-06-09 21:35:28+00,2022-06-09 21:35:28+00,2022-06-09 21:35:28+00
592ae55e-f90c-4ef6-b4e4-9082882237f1,9bf363e8-95c7-41cf-b1e5-fa19bcbaab31,https://jackrabbit.bike/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-05-16 23:00:48+00,2022-06-10 17:06:44+00,2022-06-10 17:06:44+00
2905b5e4-799a-4c4e-9384-1f4d19861938,fa5e4104-b4a8-494a-b60e-135efbd575f8,https://checkout.blokwatches.com/,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-10 18:26:32+00,2022-06-10 18:26:32+00,2022-06-10 18:26:32+00
c09b53d7-4faa-4782-a4e5-e0d5bb58cf9a,f371b473-9a24-4da6-ae84-49acf81c8b8e,https://rizoscurls.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-13 05:07:58+00,2022-06-13 05:07:58+00,2022-06-13 05:07:58+00
a8e1754d-fb53-4b3e-a50a-e68f8c206e83,e974183b-5148-4d2b-bef4-fffe0409fc1d,https://ozonicshuntingdev.99stockpics.com/,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-13 16:41:34+00,2022-06-13 16:41:34+00,2022-06-13 16:41:34+00
87158575-bd33-41f3-82ab-c89b3370fa29,2550e0ea-c111-4267-8187-e218ab215ac4,https://www.globalordnance.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-13 19:38:10+00,2022-06-13 19:38:10+00,2022-06-13 19:38:10+00
c10af6c9-0b56-40dd-9890-d9415cb9d7e5,2bfa7b83-1c4c-4599-9601-eeeba55deae9,https://leki.vonaffenfels.de/us/en,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-13 21:06:14+00,2022-06-13 21:06:14+00,2022-06-13 21:06:14+00
52d0f3fd-b334-49b6-aa5c-c4ca3e90375f,49a8ea42-f412-4aba-85c1-844a782765a4,https://www.globalordnance.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-14 05:31:51+00,2022-06-14 05:31:51+00,2022-06-14 05:31:51+00
a0966b34-eb01-4e6f-a871-0283bc203b16,9e47b9e6-39c1-4a5c-b597-4f1de9bebbf4,https://www.sjkgear.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-16 04:58:39+00,2022-06-16 04:58:39+00,2022-06-16 04:58:39+00
59566a6f-5761-46fe-8988-941ae40e4d17,9a63aba3-d438-47f0-9749-47aa4e0329ec,https://www.machrus.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-16 05:42:35+00,2022-06-16 05:42:35+00,2022-06-16 05:42:35+00
5c5ac8d8-f7cd-4f0e-8806-f9588e567478,86323200-d7f1-48c0-a1da-ca83e1c13879,https://www.dometic.com/,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-16 19:10:02+00,2022-06-16 19:10:02+00,2022-06-16 19:10:02+00
efe8237e-b2c0-4b6c-9b77-58e30b75ea67,46376aed-ec42-4fd8-973d-5c9297f9b46a,https://ivankyo.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-16 21:23:41+00,2022-06-16 21:23:41+00,2022-06-16 21:23:41+00
905ab594-8a63-4efa-9497-cb14ed154988,fafcb681-a4d0-428c-8dc9-ccf7fea49c32,https://everythinglifesaving.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-20 15:38:50+00,2022-06-20 15:38:50+00,2022-06-20 15:38:50+00
68b1d8d3-0d3b-48fe-918a-af2dbfae3685,c8abe828-ef47-4ef0-b130-81ddce3ebc5f,https://monsterbass.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-17 17:09:41+00,2022-06-21 19:29:57+00,2022-06-21 19:29:57+00
855ddb34-4be1-45cc-8e20-c29815e0ec1b,d99ff28c-a4f1-4a59-aeef-1c155abcae11,https://tentsile.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-23 15:21:44+00,2022-06-23 15:21:44+00,2022-06-23 15:21:44+00
e9f6172d-c072-4130-8d2d-d5120177988a,fcc5eec7-c0b9-4a60-8de7-9e3ea7e9997d,https://www.scalesgear.com/,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-08 21:41:21+00,2022-06-23 22:47:51+00,2022-06-23 22:47:51+00
46ec87c2-a384-412d-8cde-4c1a99ca032e,314b8185-84ca-41b2-b01c-a0ecfda251fb,https://www.clearviewmirrorsusa.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-21 23:28:14+00,2022-06-24 16:57:46+00,2022-06-24 16:57:46+00
4ab56bef-75b1-42b3-a697-865173a854a5,34f4c80f-07fe-429b-90be-91de4bef5500,https://www.roverparts.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2020-11-19 20:16:52+00,2022-06-24 17:05:13+00,2022-06-24 17:05:13+00
22a7aaaa-838d-4e46-a5e3-61dd73d653cf,d9494078-3494-47c8-853e-2e15e95472fc,https://www.baskpoolside.com/,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-21 19:44:04+00,2022-06-24 17:36:37+00,2022-06-24 17:36:37+00
463844b6-e9cf-4be6-940d-c453e33779ff,8be443b3-a7b6-4f34-bcea-a5bded4c49b2,https://Seychelle.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-27 04:58:30+00,2022-06-27 04:58:30+00,2022-06-27 04:58:30+00
207e13a9-c8f1-4b02-8f07-d7ab2bbde5c1,755c0064-93d8-44d1-b723-cb94c5c6f28c,https://www.rapidpurewater.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-27 20:56:26+00,2022-06-27 20:56:26+00,2022-06-27 20:56:26+00
90070d17-4282-4b91-9d3a-3a2f094edd2e,a2df9460-7b29-40af-bc8f-a1c81f248b36,https://app.faroutguides.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-27 21:53:24+00,2022-06-27 21:53:24+00,2022-06-27 21:53:24+00
f0032956-97c2-4820-80d1-330037a6e339,f276d855-a60a-44f4-8a2f-859d80817404,https://lasconcealment.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-28 01:06:04+00,2022-06-28 01:06:04+00,2022-06-28 01:06:04+00
48615745-5d5a-4b42-a054-206d0c5b9535,b01c3508-bc6b-4069-a712-b3032da63a23,https://gotrax.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-21 19:48:46+00,2022-06-28 15:24:49+00,2022-06-28 15:24:49+00
0bf35222-dd46-4dee-8a00-fdf9c090dc1a,5322a5d8-d01c-4f2e-9e3e-33900416a0f2,https://builtbyswift.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-16 02:37:28+00,2022-06-28 15:44:19+00,2022-06-28 15:44:19+00
fbbaae62-6948-412a-bd99-3fbb39d048e6,5e89ccd3-57ee-43f6-92f0-2c2a80b902c7,https://www.eveagetool.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-28 15:45:40+00,2022-06-28 15:45:40+00,2022-06-28 15:45:40+00
e558bbd5-f2cc-440a-8e77-7c913ce8b93e,993cb6f2-434f-4e90-af82-3eb42495f266,https://kastking.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-17 20:07:50+00,2022-06-28 18:17:19+00,2022-06-28 18:17:19+00
12a83883-3593-44ba-8c8e-32aae4c93df5,314b8185-84ca-41b2-b01c-a0ecfda251fb,http://test.clearviewmirrorsusa.com/,false,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-28 20:37:55+00,2022-06-28 20:37:55+00,2022-06-28 20:37:55+00
99cd2237-d481-4b09-bee3-38ce9b35b896,e6029263-4885-4a1a-9a9e-37ec86461c90,https://kahtoola.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-29 04:05:22+00,2022-06-29 04:05:22+00,2022-06-29 04:05:22+00
c4b38fa3-0981-4a87-939a-8890a2a04272,337b2bbf-df3c-4c98-b9f2-c34684971afc,https://aclim8.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-03-25 19:20:18+00,2022-06-29 15:54:07+00,2022-06-29 15:54:07+00
a1c50eb0-6dd1-424d-9ecf-37766b1258bf,9c3967ea-9801-442a-9d09-419007ae71c3,https://silca.cc/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-04-26 19:13:08+00,2022-06-29 16:34:45+00,2022-06-29 16:34:45+00
07482104-a6d7-4de4-8f00-d8d889f92867,02cba80e-b4cd-4655-840e-bb5f460e9952,https://ar500targetsolutions.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-20 19:15:20+00,2022-06-29 19:26:39+00,2022-06-29 19:26:39+00
e8019e24-b233-4d83-9c61-282c7a504d6a,a4aed4dd-7e66-48e0-a673-380796df543f,https://nuiorganics.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-28 04:28:34+00,2022-06-29 19:44:12+00,2022-06-29 19:44:12+00
d56f0ba1-9e72-44ac-a9a6-51736dbe7f09,3fc7695a-14b3-46e5-a7cb-ddb12da5ec5e,https://armament.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-22 04:13:18+00,2022-06-29 20:27:19+00,2022-06-29 20:27:19+00
49eff76e-61b1-47bf-a4d2-b4fa56a4f122,2f497533-540f-4039-b962-cb6dbc80366b,https://blacktieskis.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-30 04:05:10+00,2022-06-30 04:05:10+00,2022-06-30 04:05:10+00
eca32209-8e55-4cf5-8ec9-300c8671facd,d0887742-2152-456a-997a-89ebf0387536,https://www.xprit.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-23 18:48:09+00,2022-07-06 19:25:15+00,2022-07-06 19:25:15+00
7a373b2c-c375-4b44-b648-0fdca4afdc54,108e61af-0334-4f41-8d99-6b5d58912d81,https://www.rhinorack.com/en-us,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-27 19:21:42+00,2022-08-01 15:29:44+00,2022-08-01 15:29:44+00
1f25a2b9-28fe-419a-8545-552be04f53bd,a3ecd634-ea57-4e15-b787-63210af68f7b,http://www.tastyirishtreats.com,true,true,,,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00,2018-04-25 17:24:11+00
6ec9a292-6ad9-4540-b807-d34134be6a55,cbe99791-b0af-4ece-98f2-690a432032d2,https://aloha-collection.com,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,100681b2-eac9-4e16-bcfe-aab26842181a,2022-06-07 21:32:24+00,2022-06-07 21:32:24+00,2022-06-07 21:32:24+00
93d9281a-4449-4972-88ff-82ee5f027f54,2511b73e-8ec4-4640-9d99-dca28ee63f9c,https://aloha-collection.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-08 04:14:00+00,2022-06-08 04:14:00+00,2022-06-08 04:14:00+00
c752da81-a855-4853-8d7e-3bc65e7c5305,d9b74ccd-56ff-4cbd-abaa-dc34936cd1f3,https://northtac.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-09 03:01:27+00,2022-06-09 03:01:27+00,2022-06-09 03:01:27+00
cc543f72-cbab-406d-84f5-bbb259768237,c045b2aa-2eea-490b-832c-1a0b3c7f96b2,https://sportoptics.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-09 21:40:29+00,2022-06-09 21:40:29+00,2022-06-09 21:40:29+00
6bf55357-948c-46b7-b367-07451f7d82f1,55e440fd-7f9f-438a-80c4-693c01bfde12,https://stoko.com/,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-05-06 00:31:14+00,2022-06-10 18:40:52+00,2022-06-10 18:40:52+00
d95b056b-7dae-4a90-84a0-535d7860d1b2,f32968b9-c99e-43ba-a9f6-72ee67dcd384,https://www.chicme.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-13 05:25:19+00,2022-06-13 05:25:19+00,2022-06-13 05:25:19+00
f640f51f-5d73-4c33-9077-2aa22696ba78,07cd9760-1b04-4c83-bddc-b332af6590f1,https://www.moxiecyclingcompany.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-16 05:44:05+00,2022-06-16 05:44:05+00,2022-06-16 05:44:05+00
8acf1484-67c2-4634-884d-41a63417016c,86323200-d7f1-48c0-a1da-ca83e1c13879,https://www.dometic.com/en-au/outdoor,true,true,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2020-12-02 21:57:46+00,2022-06-16 19:12:35+00,2022-06-16 19:12:35+00
c56f1c01-0b13-4877-bf4e-2c11b953fb74,8a95595b-1910-49ab-93e3-a1fe9d0ad30d,https://www.armslist.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-20 19:26:31+00,2022-06-20 19:26:31+00,2022-06-20 19:26:31+00
aaa55641-d904-4a99-a3bd-b764c2c14cda,a07255ed-852d-4f0d-a3e0-f70958c70597,https://easternouter.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-27 05:00:54+00,2022-06-27 05:00:54+00,2022-06-27 05:00:54+00
013662b1-800a-4117-a0f7-63398acc5465,69901fae-c617-4070-abc3-60b73b8f2afd,https://nuiorganics.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-28 04:32:03+00,2022-06-28 04:32:03+00,2022-06-28 04:32:03+00
133ed286-0907-443e-9a8a-927bf23a8237,97f2cb2a-3822-4737-bc5f-f83ca9c11809,https://wallabygoods.com/,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-17 21:47:30+00,2022-07-07 17:46:32+00,2022-07-07 17:46:32+00
a5cc9998-e88b-44e7-b15a-067085f5568b,5168c8ab-94f4-471d-9ca6-b8917ca6c374,https://www.outguided.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-08 18:21:07+00,2022-07-26 22:34:29+00,2022-07-26 22:34:29+00
91d930df-0bf6-461a-bd5d-e134dac2962c,dc5491ec-49ee-4a3a-ad15-24afa4ebef5d,https://thundermountainbikes.com/,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-30 19:58:00+00,2022-08-15 19:07:31+00,2022-08-15 19:07:31+00
bb916a7d-4916-4cd4-b423-27b8f954bbea,ca5f9a76-d2c8-48e9-b431-b3f9f3248488,http://www.theskibum.com,true,true,,,2018-04-25 17:24:12+00,2018-04-25 17:24:12+00,2018-04-25 17:24:12+00
3fb4e64c-4037-4f35-9666-f02bbe122ea0,204f2c7d-3cfb-416f-a109-8f1e6a2d52d6,https://aloha-collection.com,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,100681b2-eac9-4e16-bcfe-aab26842181a,2022-06-07 21:32:27+00,2022-06-07 21:32:27+00,2022-06-07 21:32:27+00
42af2e2e-05d7-4149-8dd6-16a21cb38129,5125768c-6f90-4fc1-bb8b-426e2ba2e2b5,https://www.remington.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-08 04:14:47+00,2022-06-08 04:14:47+00,2022-06-08 04:14:47+00
104aacd3-555c-400d-95eb-258bb9d36119,c2197e9e-6207-48b6-9c93-e9dedb5190d4,https://www.4warddefense.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-09 03:03:33+00,2022-06-09 03:03:33+00,2022-06-09 03:03:33+00
f54bd4cf-a32f-459c-8783-34e30c9a9ac1,0e04f83c-3240-45f0-bee9-457638df0031,https://fusionthermal.com,true,true,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,2022-06-09 21:42:30+00,2022-06-09 21:42:30+00,2022-06-09 21:42:30+00
0ce3b6d4-297c-4f7f-8457-de227681700b,5bad3b6d-67e7-487e-b8fb-ce974de65e46,https://www.hardsidehydration.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-16 05:47:02+00,2022-06-16 05:47:02+00,2022-06-16 05:47:02+00
10609562-1451-408c-83b7-9b575ab472d5,0864e507-7658-4f55-98e6-d10b714ebb7f,https://www.chiikis.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-20 20:14:03+00,2022-06-20 20:14:03+00,2022-06-20 20:14:03+00
502f0a0c-3b4b-43d7-bbb4-e914019d2b17,9963fd6c-2f68-4340-8fd8-90863ad8ed87,https://www.ariabeauty.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-06-28 04:40:50+00,2022-06-28 04:40:50+00,2022-06-28 04:40:50+00
cb4b4e0e-327d-4880-be32-4efdd12fb3a9,c285d926-0923-4c5b-baef-2b137fd1be74,https://thundermountainbikes.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2022-06-30 20:04:15+00,2022-06-30 20:04:15+00,2022-06-30 20:04:15+00
d0539de2-a641-4dfe-b0eb-f17c3dc9bef6,f6d3ce6c-6f36-4028-afed-238f45a5c1de,https://www.peacecoffee.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-07-01 19:18:54+00,2022-07-01 19:18:54+00,2022-07-01 19:18:54+00
beb344b9-e427-46b8-9b19-924fcb0c7956,92eab304-e3de-4c81-878c-924e6eb9640f,https://shop.auctmarts.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-07-05 06:12:36+00,2022-07-05 06:12:36+00,2022-07-05 06:12:36+00
ef5269dd-2c8d-4441-98ae-2e507c3269e1,586f7eab-7bc1-4d7f-a752-c851e620d32d,https://thesusoutdoors.com/,true,true,100681b2-eac9-4e16-bcfe-aab26842181a,100681b2-eac9-4e16-bcfe-aab26842181a,2022-07-05 19:35:25+00,2022-07-05 19:35:25+00,2022-07-05 19:35:25+00
96a8b9c8-8c8a-4efd-9cb9-a832cad18ffc,11836f88-13b2-44f0-8a93-37ac7ecd67ff,https://www.royceunion.com,true,true,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,2022-07-05 22:22:37+00,2022-07-05 22:22:37+00,2022-07-05 22:22:37+00
230ceeea-519f-4953-8280-bc5e96b28415,a4d412fc-0b32-44d1-a5fc-f642ae80eb9f,https://www.kratedshop.com/,true,true,e50a6930-3275-4740-9040-f78e83bcc7c6,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-06-17 20:33:03+00,2022-07-06 19:05:15+00,2022-07-06 19:05:15+00
6b06bf43-fdbc-418f-aa89-cd585404b615,327ba5fe-d478-43da-8c0a-b3d40668c23b,https://www.beechnut.com/,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,2022-03-29 16:09:38+00,2022-07-06 19:42:46+00,2022-07-06 19:42:46+00
c0869f0d-f5d3-4cd1-b66e-bc5c5cd36176,118fe055-ec84-41c5-8532-4b677a00a363,https://Impact-Wellness.com,true,true,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,2022-07-06 20:48:17+00,2022-07-06 20:48:17+00,2022-07-06 20:48:17+00
eb160320-8507-4a10-a5bd-79107894af1e,8271cf74-837c-4aa4-ba1b-b9d7d539fb2e,http://sevenly.org,true,true,,,2018-04-25 17:24:12+00,2018-04-25 17:24:12+00,2018-04-25 17:24:12+00
